id,label
1,0.999997615814209
2,1.0
3,0.9999998807907104
4,0.9770843386650085
5,2.7334102924214676e-05
6,0.0015244334936141968
7,6.300522770175121e-09
8,7.729810022283345e-05
9,3.621366025601611e-20
10,8.310382763887514e-12
11,5.412754688904897e-09
12,0.9990565180778503
13,1.2051626754328026e-06
14,0.00016023872012738138
15,1.8489386688358422e-09
16,0.000225592651986517
17,0.9997574687004089
18,0.9997435212135315
19,3.0869380402559488e-12
20,3.0140004128043074e-06
21,1.0
22,0.0006365302833728492
23,0.999997615814209
24,0.9939159750938416
25,1.09776125967187e-08
26,1.0
27,0.9999027252197266
28,1.5447738574425607e-11
29,0.988875150680542
30,0.9999710321426392
31,1.0
32,0.00875629112124443
33,0.9994533658027649
34,0.05792015790939331
35,0.00016366527415812016
36,1.2586272646331054e-07
37,1.8925267603053797e-11
38,1.0148643703189464e-08
39,0.999671459197998
40,0.00024871432106010616
41,0.9920547008514404
42,1.0
43,0.9998457431793213
44,0.8667600750923157
45,3.383465809747577e-05
46,0.9997811913490295
47,7.561941970379848e-07
48,0.9954332709312439
49,0.9999990463256836
50,0.0010312353260815144
51,4.954511609867041e-07
52,4.297372058204019e-08
53,0.0005488317110575736
54,1.906373370275105e-07
55,5.302559813458174e-08
56,0.9981101751327515
57,1.0
58,1.2114631431359157e-07
59,0.9776981472969055
60,0.021555166691541672
61,0.0012758261291310191
62,0.9924890995025635
63,0.0005863821716047823
64,0.15353766083717346
65,0.9999357461929321
66,0.9999954700469971
67,0.9999322891235352
68,2.493667579983594e-06
69,1.0
70,1.0
71,0.9999997615814209
72,0.9999988079071045
73,0.9999996423721313
74,1.0
75,0.7437965869903564
76,0.998473584651947
77,0.9995179176330566
78,0.9999985694885254
79,0.9999994039535522
80,0.00010267033940181136
81,0.04488359019160271
82,1.2960142958817755e-09
83,0.9999998807907104
84,0.0003788919129874557
85,0.9917774200439453
86,0.9999077320098877
87,1.0
88,0.9999016523361206
89,7.488143182854401e-06
90,0.27030912041664124
91,1.3144608601578511e-05
92,4.40918171307203e-07
93,1.185744419318624e-10
94,1.0
95,0.9999958276748657
96,7.519372957176529e-06
97,0.9999990463256836
98,0.9991182684898376
99,3.003868087603223e-08
100,0.04428081959486008
101,1.669158564254758e-06
102,0.9999982118606567
103,3.307123410826372e-16
104,1.7644445904352324e-07
105,0.9779413938522339
106,0.9265084266662598
107,0.015889711678028107
108,6.255320261772113e-09
109,0.9987071752548218
110,0.9993922710418701
111,0.999993085861206
112,0.9861801266670227
113,0.9971729516983032
114,4.524621544987895e-06
115,0.0001844363723648712
116,4.8009572012341906e-11
117,1.8142330304726784e-08
118,0.9999886751174927
119,0.9993851184844971
120,0.028588837012648582
121,0.5811076164245605
122,1.4176885360095426e-11
123,0.5754627585411072
124,9.177790343528613e-05
125,4.482923259274685e-07
126,0.06910564005374908
127,0.8894187211990356
128,4.7527964203153417e-11
129,3.0947139382370148e-12
130,0.2975996732711792
131,0.999944806098938
132,0.991763710975647
133,0.0018584436038509011
134,2.298573065218079e-08
135,3.4609288528006962e-19
136,6.951171305225046e-10
137,1.0
138,0.8942666053771973
139,0.1598992645740509
140,2.245759628879008e-15
141,2.364003090504774e-13
142,0.999272882938385
143,0.9988215565681458
144,0.5140777230262756
145,0.34110227227211
146,1.0
147,0.9999994039535522
148,0.7759556174278259
149,7.07770997365742e-09
150,0.005734415724873543
151,0.9870105981826782
152,2.930608570750337e-05
153,4.951747345494084e-12
154,0.00029435873148031533
155,0.9955735206604004
156,5.811068149341736e-06
157,1.0790369486812779e-07
158,0.9998681545257568
159,1.0
160,0.9808061122894287
161,5.3095882321940735e-05
162,7.310682849492878e-05
163,1.234962951457419e-06
164,0.9999547004699707
165,0.0012941252207383513
166,0.470395028591156
167,0.9998840093612671
168,3.1870825423219173e-10
169,0.0013319725403562188
170,5.947313184151426e-06
171,0.10041489452123642
172,0.9855764508247375
173,0.8497704863548279
174,5.280886947352237e-13
175,1.0
176,0.9998732805252075
177,0.7143340706825256
178,0.9997170567512512
179,0.9957626461982727
180,6.278014916460961e-05
181,1.0
182,0.9997079968452454
183,0.00016224864521063864
184,0.0025393108371645212
185,2.188638973166235e-06
186,8.686536602908745e-06
187,1.8974995796838812e-08
188,7.266356760737835e-08
189,0.029818831011652946
190,0.9995750784873962
191,2.801385696766384e-13
192,0.00013971612497698516
193,0.00501660443842411
194,5.742493069602062e-13
195,0.9999994039535522
196,0.9958062171936035
197,0.9990746974945068
198,7.936483414905382e-11
199,0.4727630913257599
200,0.9999796152114868
201,0.9999905824661255
202,1.6070292874204029e-09
203,0.9999909400939941
204,0.9999990463256836
205,2.916564830358209e-14
206,2.0522382328636013e-05
207,0.9998123049736023
208,0.0005134898819960654
209,2.6608368841607444e-09
210,2.4803179597535953e-14
211,1.0
212,0.9998644590377808
213,0.052545513957738876
214,0.997675359249115
215,1.0
216,0.9975022673606873
217,0.9870970249176025
218,3.812247392764867e-11
219,0.9989666938781738
220,0.9999822378158569
221,1.6417294190773646e-08
222,1.0
223,0.9999799728393555
224,1.1390230772456711e-11
225,0.999352753162384
226,0.9977276921272278
227,0.9955861568450928
228,8.232491133242092e-09
229,1.0
230,1.4118185390543658e-05
231,0.9999996423721313
232,0.9225042462348938
233,1.0776713565974205e-07
234,0.07884440571069717
235,0.9277735948562622
236,0.9465680122375488
237,3.351497923631541e-08
238,0.9979193806648254
239,1.2670550372795297e-13
240,0.9999997615814209
241,0.9999997615814209
242,0.9999998807907104
243,4.3479743908392265e-05
244,0.9611013531684875
245,0.9999983310699463
246,0.19685272872447968
247,1.0
248,0.0001369140954921022
249,1.3177936075692287e-08
250,0.9999991655349731
251,1.0
252,6.298196912054655e-15
253,0.9999939203262329
254,0.010431167669594288
255,1.304628312936984e-06
256,1.7229798686457798e-05
257,0.9998288154602051
258,1.0
259,2.287399133291319e-15
